3

156, 18, 3
105, 11, 0
30, 15, 1
134, 11, 2
145, 13, 0
8, 10, 3
60, 9, 3
101, 15, 2
2, 7, 3
9, 13, 3
135, 10, 3
0, 14, 2
89, 12, 1
108, 12, 1
17, 16, 3
48, 2, 2
12, 11, 2
5, 5, 0
49, 10, 1
116, 3, 2
130, 0, 1
110, 9, 0
28, 4, 0
104, 17, 0
148, 6, 1
134, 5, 0
7, 7, 1
81, 16, 0
113, 17, 3
34, 14, 0
28, 14, 0
45, 11, 3
38, 10, 1
70, 14, 0
56, 11, 2
104, 2, 0
127, 3, 0
43, 7, 3
84, 5, 2
27, 16, 2
142, 9, 1
120, 15, 0
113, 5, 0
117, 8, 2
92, 3, 2
69, 11, 0
101, 14, 0
93, 0, 1
46, 6, 3
133, 16, 1

156, 18, 3
105, 11, 0
30, 15, 1
140, 17, 3
145, 13, 0
8, 10, 3
60, 9, 3
101, 15, 2
2, 7, 3
42, 15, 0
135, 10, 3
52, 5, 3
20, 16, 1
82, 7, 1
38, 10, 3
66, 3, 1
12, 11, 2
144, 0, 2
30, 11, 2
115, 7, 2
64, 3, 0
89, 13, 3
28, 4, 0
21, 11, 3
56, 2, 1
59, 9, 0
70, 13, 0
81, 16, 0
113, 17, 3
130, 15, 3
141, 1, 3
1, 6, 3
13, 0, 0
95, 18, 2
56, 15, 2
119, 16, 3
97, 11, 3
38, 8, 1
93, 9, 2
93, 11, 3
49, 14, 1
120, 15, 0
152, 17, 1
74, 17, 3
8, 3, 1
15, 8, 0
130, 3, 2
150, 15, 2
93, 15, 0
95, 3, 1

156, 18, 3
105, 11, 0
30, 15, 1
140, 17, 3
145, 13, 0
8, 10, 3
60, 9, 3
101, 15, 2
2, 7, 3
42, 15, 0
135, 10, 3
52, 5, 3
20, 16, 1
82, 7, 1
38, 10, 3
66, 3, 1
12, 11, 2
144, 0, 2
30, 11, 2
115, 7, 2
64, 3, 0
89, 13, 3
28, 4, 0
21, 11, 3
56, 2, 1
59, 9, 0
70, 13, 0
81, 16, 0
113, 17, 3
130, 15, 3
141, 1, 3
1, 6, 3
13, 0, 0
95, 18, 2
56, 15, 2
119, 16, 3
97, 11, 3
38, 8, 1
93, 9, 2
93, 11, 3
49, 14, 1
120, 15, 0
152, 17, 1
74, 17, 3
8, 3, 1
15, 8, 0
130, 3, 2
150, 15, 2
93, 15, 0
95, 3, 1
