Solution File 

164, 16, 3
102, 4, 0
145, 4, 3
33, 8, 2
170, 7, 2
137, 14, 3
228, 10, 3
12, 17, 0
31, 10, 3
11, 8, 1
263, 12, 1
193, 2, 1
132, 11, 2
141, 11, 0
176, 9, 2
98, 5, 1
337, 2, 2
95, 1, 2
240, 13, 3
118, 6, 0
153, 16, 0
110, 9, 0
69, 4, 0
208, 6, 2
40, 4, 1
60, 16, 2
75, 5, 1
257, 5, 1
271, 13, 2
110, 1, 0
310, 3, 2
239, 0, 0
180, 10, 3
128, 6, 1
56, 10, 2
21, 9, 3
93, 15, 1
96, 14, 0
0, 12, 2
80, 3, 1
317, 8, 3
338, 10, 2
264, 0, 1
292, 17, 0
111, 3, 1
7, 6, 1
247, 1, 0
225, 18, 0
270, 15, 3
257, 1, 2
175, 7, 3
229, 11, 0
272, 6, 3
331, 9, 2
155, 13, 2
151, 3, 1
187, 11, 1
321, 12, 3
301, 8, 2
117, 12, 3
142, 13, 0
124, 14, 2
105, 2, 2
197, 6, 2
129, 2, 2
38, 5, 3
38, 12, 0
5, 0, 0
141, 4, 2
158, 13, 3
69, 11, 1
193, 16, 3
258, 2, 0
92, 12, 2
19, 4, 2
80, 17, 2
104, 8, 1
218, 13, 1
88, 13, 1
237, 12, 3
200, 12, 2
315, 6, 2
149, 5, 3
282, 2, 1
166, 9, 3
225, 6, 3
111, 19, 2
237, 15, 0
280, 13, 0
41, 14, 1
304, 8, 3
290, 6, 3
298, 6, 0
146, 11, 0
326, 15, 1
163, 18, 0
140, 8, 2
324, 5, 0
279, 5, 3
50, 6, 0
205, 8, 1
