3

156, 16, 1
58, 11, 3
139, 1, 2
24, 11, 0
42, 16, 1
47, 3, 2
47, 2, 1
83, 10, 2
142, 12, 0
92, 13, 3
78, 0, 1
5, 4, 1
60, 5, 0
71, 18, 2
40, 14, 1
146, 10, 0
33, 3, 0
9, 10, 0
69, 3, 2
101, 6, 0
108, 10, 3
116, 2, 1
99, 14, 1
55, 14, 3
135, 6, 0
5, 14, 1
30, 8, 0
112, 12, 3
76, 17, 1
96, 12, 0
138, 8, 1
137, 12, 3
24, 13, 0
78, 9, 0
71, 12, 3
70, 8, 2
28, 0, 2
60, 16, 1
96, 8, 1
46, 15, 2
119, 11, 0
54, 12, 2
68, 13, 0
137, 4, 3
63, 14, 2
91, 7, 3
86, 11, 1
113, 9, 2
51, 18, 1
130, 18, 2

17, 19, 2
58, 11, 3
90, 5, 0
24, 11, 0
42, 16, 1
148, 9, 0
94, 15, 2
108, 13, 0
127, 13, 3
108, 6, 3
98, 12, 3
32, 13, 0
55, 1, 1
98, 15, 2
43, 11, 2
116, 12, 3
130, 8, 2
47, 6, 1
27, 4, 2
134, 3, 0
153, 16, 1
141, 5, 1
110, 14, 3
54, 9, 0
14, 8, 1
33, 11, 2
30, 8, 0
112, 12, 3
76, 17, 1
32, 11, 3
138, 8, 1
18, 4, 3
116, 15, 2
45, 12, 3
112, 6, 1
110, 3, 1
37, 10, 1
60, 16, 1
96, 8, 1
137, 10, 2
119, 11, 0
81, 15, 1
146, 8, 2
25, 8, 1
102, 10, 2
88, 4, 3
33, 6, 0
113, 9, 2
8, 6, 3
34, 16, 3

156, 3, 1
149, 3, 1
139, 1, 2
66, 9, 3
42, 16, 1
124, 18, 3
94, 15, 2
51, 9, 3
96, 6, 1
46, 3, 3
77, 4, 1
7, 15, 2
92, 12, 3
11, 7, 0
43, 11, 2
156, 18, 2
70, 15, 3
111, 9, 2
150, 11, 3
101, 6, 0
78, 13, 3
116, 2, 1
155, 1, 1
150, 7, 1
28, 4, 2
23, 17, 1
30, 8, 0
112, 12, 3
76, 17, 1
15, 14, 0
138, 8, 1
100, 11, 2
116, 15, 2
78, 9, 0
11, 11, 0
143, 13, 0
28, 0, 2
60, 16, 1
96, 8, 1
50, 5, 2
81, 9, 1
75, 13, 2
2, 2, 0
26, 12, 1
63, 14, 2
119, 13, 3
139, 15, 3
70, 2, 3
9, 13, 3
22, 5, 3
