1

730, 28, 2
565, 11, 1
142, 15, 1
400, 0, 0
189, 5, 1
586, 12, 1
460, 10, 0
80, 12, 0
234, 11, 0
109, 11, 0
530, 17, 3
698, 6, 3
204, 1, 2
581, 9, 1
420, 22, 3
669, 22, 1
179, 11, 0
236, 25, 3
672, 12, 1
222, 7, 2
534, 12, 2
119, 27, 3
348, 24, 0
251, 21, 3
302, 24, 2
350, 11, 1
507, 13, 0
404, 22, 1
191, 12, 2
730, 8, 1
573, 29, 2
106, 11, 2
77, 23, 0
713, 19, 1
352, 18, 0
325, 3, 1
185, 13, 1
475, 12, 3
96, 19, 1
593, 6, 1
175, 5, 3
724, 3, 2
441, 2, 0
492, 23, 2
46, 19, 0
648, 7, 1
689, 7, 0
108, 7, 0
722, 17, 1
70, 16, 1
622, 13, 2
517, 15, 1
35, 19, 3
454, 10, 0
70, 14, 0
481, 8, 1
307, 24, 2
161, 27, 3
219, 1, 2
451, 15, 0
142, 17, 0
127, 13, 1
394, 6, 1
287, 21, 3
496, 21, 2
295, 12, 0
211, 9, 2
389, 22, 1
351, 0, 3
277, 6, 3
695, 23, 1
419, 16, 2
244, 3, 2
445, 26, 0
613, 15, 0
371, 2, 3
100, 20, 2
391, 20, 2
163, 8, 3
45, 6, 2
380, 1, 0
350, 12, 1
291, 20, 3
676, 7, 1
139, 22, 3
308, 27, 0
20, 3, 2
151, 0, 0
264, 21, 1
256, 4, 3
510, 6, 2
691, 27, 0
17, 18, 1
548, 16, 3
614, 25, 3
570, 27, 2
328, 9, 0
403, 21, 2
722, 22, 1
629, 4, 0
