2

156, 18, 3
148, 10, 0
68, 4, 2
128, 11, 0
16, 16, 0
106, 3, 3
106, 0, 0
138, 0, 0
136, 13, 1
87, 13, 1
122, 8, 1
83, 13, 0
50, 19, 0
111, 11, 1
81, 17, 2
126, 3, 0
148, 4, 2
103, 13, 0
82, 18, 2
118, 1, 2
107, 9, 0
99, 15, 2
39, 8, 2
20, 15, 2
53, 4, 3
121, 5, 1
103, 12, 2
143, 1, 1
79, 13, 0
22, 4, 0
147, 11, 1
147, 5, 0
43, 0, 0
44, 4, 2
58, 6, 1
34, 13, 1
112, 2, 0
35, 0, 0
95, 3, 1
104, 2, 1
31, 9, 3
69, 12, 0
109, 16, 0
79, 11, 3
110, 11, 1
47, 2, 0
100, 16, 2
118, 11, 2
5, 5, 2
75, 3, 0

156, 18, 3
37, 2, 2
7, 3, 3
128, 11, 0
16, 16, 0
56, 17, 2
35, 7, 2
141, 3, 3
136, 13, 1
43, 6, 3
138, 14, 0
93, 10, 3
108, 13, 2
96, 11, 0
26, 13, 2
71, 6, 2
59, 2, 0
96, 19, 0
91, 14, 2
146, 14, 2
50, 12, 3
99, 15, 2
71, 1, 2
126, 12, 1
60, 17, 1
45, 2, 2
89, 13, 0
86, 7, 2
91, 3, 2
99, 12, 2
138, 6, 1
51, 8, 2
58, 8, 3
126, 5, 1
72, 13, 3
125, 12, 3
80, 11, 0
19, 6, 0
117, 7, 3
61, 3, 2
33, 18, 3
37, 12, 2
11, 5, 1
31, 9, 1
144, 10, 0
74, 14, 2
122, 2, 2
59, 8, 1
4, 7, 2
31, 14, 3
