5

156, 18, 3
152, 7, 0
90, 17, 2
120, 12, 0
0, 14, 3
13, 14, 3
8, 7, 3
40, 2, 2
66, 18, 0
15, 5, 0
121, 1, 3
65, 12, 3
99, 4, 2
40, 14, 0
110, 10, 2
46, 10, 1
91, 11, 3
66, 8, 0
103, 15, 0
154, 13, 1
3, 15, 3
67, 0, 0
58, 9, 3
18, 16, 2
80, 16, 1
59, 0, 3
79, 4, 0
90, 8, 3
150, 12, 0
10, 4, 2
36, 3, 0
53, 16, 0
48, 16, 1
30, 15, 1
131, 3, 2
134, 7, 2
27, 2, 1
83, 5, 1
73, 5, 0
20, 15, 3
127, 1, 1
61, 7, 1
41, 10, 0
134, 8, 0
44, 18, 0
40, 6, 2
141, 9, 2
44, 15, 2
17, 12, 3
105, 8, 0

110, 4, 2
152, 7, 0
90, 17, 2
120, 12, 0
22, 0, 3
13, 14, 3
8, 7, 3
104, 17, 0
152, 1, 1
31, 6, 3
77, 0, 1
53, 12, 1
7, 18, 0
142, 4, 3
150, 2, 3
78, 3, 3
120, 18, 0
17, 9, 3
49, 5, 1
132, 0, 1
102, 4, 1
33, 2, 3
22, 7, 2
18, 15, 1
117, 5, 2
41, 15, 1
79, 4, 0
90, 8, 3
150, 12, 0
71, 14, 3
36, 3, 0
78, 12, 3
48, 16, 1
30, 15, 1
139, 18, 1
83, 0, 0
122, 16, 1
24, 6, 3
73, 5, 0
144, 12, 0
68, 8, 1
61, 7, 1
41, 10, 0
31, 12, 2
44, 18, 0
47, 8, 2
141, 9, 2
44, 15, 2
16, 16, 1
105, 8, 0

143, 10, 0
152, 7, 0
90, 17, 2
39, 16, 0
0, 14, 3
60, 3, 3
149, 17, 3
104, 17, 0
28, 11, 0
51, 11, 2
77, 0, 1
131, 3, 1
25, 17, 3
136, 4, 2
36, 14, 2
78, 3, 3
120, 18, 0
17, 9, 3
49, 5, 1
132, 0, 1
102, 4, 1
107, 9, 1
69, 6, 1
54, 12, 1
15, 7, 3
104, 2, 2
36, 5, 3
80, 8, 0
62, 17, 0
103, 17, 3
28, 16, 2
61, 5, 2
103, 9, 3
96, 10, 3
19, 10, 2
60, 11, 2
128, 18, 3
82, 5, 0
104, 5, 0
91, 10, 2
86, 16, 2
111, 4, 0
122, 0, 3
117, 16, 0
58, 6, 3
91, 1, 3
79, 7, 2
124, 16, 1
6, 3, 2
128, 4, 3

143, 10, 0
91, 12, 0
90, 17, 2
120, 12, 0
0, 14, 3
60, 3, 3
40, 17, 1
104, 17, 0
28, 11, 0
16, 1, 3
77, 0, 1
131, 3, 1
25, 17, 3
136, 4, 2
7, 12, 0
78, 3, 3
120, 18, 0
17, 9, 3
23, 12, 1
139, 15, 2
102, 4, 1
10, 11, 2
137, 19, 1
88, 13, 2
15, 7, 3
51, 8, 3
36, 5, 3
80, 8, 0
19, 4, 0
103, 17, 3
97, 7, 1
60, 12, 1
119, 6, 3
74, 16, 1
19, 10, 2
123, 16, 3
43, 14, 3
97, 9, 3
29, 11, 0
99, 12, 0
86, 16, 2
15, 17, 1
122, 0, 3
117, 16, 0
58, 6, 3
91, 1, 3
72, 7, 3
104, 13, 0
6, 3, 2
128, 4, 3

143, 10, 0
142, 9, 3
90, 17, 2
120, 12, 0
0, 14, 3
60, 3, 3
40, 17, 1
139, 8, 1
28, 11, 0
100, 12, 2
77, 0, 1
131, 3, 1
25, 17, 3
136, 4, 2
36, 14, 2
11, 9, 2
120, 18, 0
17, 9, 3
155, 9, 1
132, 0, 1
130, 6, 1
126, 5, 0
22, 7, 2
18, 15, 1
117, 5, 2
72, 8, 1
79, 4, 0
90, 8, 3
150, 12, 0
71, 14, 3
36, 3, 0
50, 15, 2
107, 12, 3
30, 15, 1
4, 11, 3
83, 0, 0
70, 9, 2
24, 6, 3
73, 5, 0
116, 12, 0
78, 9, 1
90, 10, 3
41, 10, 0
68, 2, 3
105, 2, 3
47, 8, 2
141, 9, 2
44, 15, 2
56, 12, 3
105, 8, 0
