Result Log 
Problem Instance Path = ../problem3.txt 
Random Seed = 1508659820.369385 
Initialization = {'Uniform_Random': 1 }
Parent_Selection = {'Fitness_Proportional_Selection': 0,'k-Tournament_Selection_with_replacement': 0}
Survival_Selection = {'Truncation': 0, 'k-Tournament_Selection_without_replacement': 0}
Termination = {'Number_of_evals': 0, 'no_change_in_average_population_fitness_for_n_generations': 0, 'no_change_in_best_fitness_in_population_for_n_generations': 1}
Parameters used = {'fitness evaluations': 10000, 'number of runs': 30, 'problem solution location': 'solutions/prob3_EA_solution.txt', 'mutation_rate': 0.01, 'mu': 20, 'lambda': 10}

Run 1
201	2.00	2	0.00	1
2	3.00	21	0.00	1
3	2.67	21	0.00	1
4	2.50	21	0.00	1
5	2.40	21	0.00	1
6	2.33	21	0.00	1
7	2.29	21	0.00	1
8	2.62	21	0.00	1
9	3.00	21	0.00	1
10	2.90	21	0.00	1
11	2.82	21	0.00	1
12	2.75	21	0.00	1
13	2.85	21	0.00	1
14	2.79	21	0.00	1
15	2.73	21	0.00	1
16	2.69	21	0.00	1
17	2.76	21	0.00	1
18	3.00	21	0.00	1
19	3.42	45	0.00	1
20	3.80	56	0.00	1
21	4.00	56	0.00	1
22	4.18	56	0.00	1
23	4.39	56	0.00	1
24	4.75	56	0.00	1
25	4.92	56	0.00	1
26	5.35	56	0.00	1
27	5.63	56	0.00	1
28	6.29	56	0.00	1
29	6.62	56	0.00	1
30	6.97	56	0.00	1
31	7.32	56	0.00	1
32	7.59	56	0.00	1
33	8.12	56	0.00	1
34	8.53	56	0.00	1
35	9.00	56	0.00	1
36	9.11	56	0.00	1
37	9.35	56	0.00	1
38	9.58	56	0.00	1
39	9.67	56	0.00	1
40	9.57	56	0.00	1
41	9.63	56	0.00	1
42	9.69	56	0.00	1
43	9.65	56	0.00	1
44	9.68	56	0.00	1
45	9.58	56	0.00	1
46	9.46	56	0.00	1
47	9.36	56	0.00	1
48	9.31	56	0.00	1
49	9.27	56	0.00	1
50	9.24	56	0.00	1
51	9.20	56	0.00	1
52	9.15	56	0.00	1
53	9.11	56	0.00	1
54	9.13	56	0.00	1
55	9.11	56	0.00	1
56	9.09	56	0.00	1
57	9.07	56	0.00	1
58	9.03	56	0.00	1
59	9.02	56	0.00	1
60	9.03	56	0.00	1
61	9.07	56	0.00	1
62	9.06	56	0.00	1
63	9.14	56	0.00	1
64	9.16	56	0.00	1
65	9.20	56	0.00	1
66	9.18	56	0.00	1
67	9.21	56	0.00	1
68	9.22	56	0.00	1
69	9.23	56	0.00	1
70	9.33	56	0.00	1
71	9.46	56	0.00	1
72	9.58	56	0.00	1
73	9.67	56	0.00	1
74	9.80	56	0.00	1
75	9.91	56	0.00	1
76	10.03	56	0.00	1
77	10.14	56	0.00	1
78	10.26	56	0.00	1
79	10.37	56	0.00	1
80	10.50	56	0.00	1
81	10.59	56	0.00	1
82	10.67	56	0.00	1
83	10.76	56	0.00	1
84	10.79	56	0.00	1
85	10.81	56	0.00	1
86	10.85	56	0.00	1
87	10.94	56	0.00	1
88	11.02	56	0.00	1
89	11.12	56	0.00	1
90	11.22	56	0.00	1
91	11.25	56	0.00	1
92	11.26	56	0.00	1
93	11.28	56	0.00	1
94	11.31	56	0.00	1
95	11.32	56	0.00	1
96	11.33	56	0.00	1
97	11.33	56	0.00	1
98	11.31	56	0.00	1
99	11.32	56	0.00	1
100	11.34	56	0.00	1
101	11.33	56	0.00	1
102	11.32	56	0.01	1
103	11.33	56	0.02	1
104	11.35	56	0.03	1
105	11.36	56	0.04	1
106	11.39	56	0.05	1
107	11.40	56	0.05	1
108	11.43	56	0.05	1
109	11.43	56	0.05	1
110	11.44	56	0.05	1
111	11.44	56	0.05	1
112	11.47	56	0.04	1
113	11.51	56	0.04	1
114	11.52	56	0.04	1
115	11.50	56	0.04	1
116	11.48	56	0.04	1
117	11.47	56	0.04	1
118	11.46	56	0.04	1
119	11.45	56	0.04	1
120	11.43	56	0.04	1
121	11.40	56	0.04	1
122	11.39	56	0.04	1
123	11.39	56	0.04	1
124	11.42	56	0.04	1
125	11.50	56	0.04	1
126	11.54	56	0.04	1
127	11.58	56	0.04	2
128	11.59	56	0.04	2
129	11.60	56	0.04	2
130	11.62	56	0.04	2
131	11.67	56	0.05	2
132	11.74	56	0.05	2
133	11.76	56	0.05	2
134	11.77	56	0.06	2
135	11.77	56	0.07	2
136	11.68	56	0.07	2
137	11.60	56	0.08	2
138	11.52	56	0.09	2
139	11.47	56	0.09	2
140	11.43	56	0.10	2
141	11.37	56	0.11	2
142	11.36	56	0.11	2
143	11.31	56	0.12	2
144	11.26	56	0.12	2
145	11.25	56	0.13	2
146	11.20	56	0.13	2
147	11.15	56	0.14	2
148	11.10	56	0.14	2
149	11.06	56	0.13	2
150	11.04	56	0.13	2
151	11.04	56	0.13	2
152	11.04	56	0.13	2
153	11.04	56	0.13	2
154	11.01	56	0.13	2
155	10.99	56	0.13	2
156	10.94	56	0.13	2
157	10.91	56	0.13	2
158	10.88	56	0.13	2
159	10.86	56	0.13	2
160	10.83	56	0.12	2
161	10.80	56	0.12	2
162	10.78	56	0.13	2
163	10.75	56	0.13	2
164	10.73	56	0.13	2
165	10.72	56	0.13	2
166	10.70	56	0.13	2
167	10.71	56	0.13	2
168	10.71	56	0.13	2
169	10.73	56	0.13	2
170	10.75	56	0.13	2
171	10.78	56	0.13	2
172	10.81	56	0.13	2
173	10.82	56	0.13	2
174	10.85	56	0.13	2
175	10.86	56	0.13	2
176	10.89	56	0.12	2
177	10.94	56	0.13	2
178	11.04	56	0.13	2
179	11.12	56	0.14	2
180	11.17	56	0.14	2
181	11.22	56	0.15	2
182	11.27	56	0.15	2
183	11.30	56	0.16	2
184	11.34	56	0.16	2
185	11.37	56	0.16	2
186	11.41	56	0.16	2
187	11.46	56	0.16	2
188	11.52	56	0.16	2
189	11.56	56	0.16	2
190	11.58	56	0.16	2
191	11.60	56	0.16	2
192	11.62	56	0.16	2
193	11.64	56	0.16	2
194	11.64	56	0.15	2
195	11.65	56	0.15	2
196	11.65	56	0.15	2
197	11.66	56	0.15	2
198	11.67	56	0.15	2
199	11.66	56	0.15	2
200	11.66	56	0.15	2
201	11.68	56	0.15	2
202	11.72	56	0.15	2
203	11.74	56	0.15	2
204	11.75	56	0.15	2
205	11.78	56	0.15	2
206	11.79	56	0.15	2
207	11.80	56	0.14	2
208	11.82	56	0.14	2
209	11.83	56	0.14	2
210	11.85	56	0.14	2
211	11.87	56	0.14	2
212	11.89	56	0.14	2
213	11.88	56	0.14	2
214	11.86	56	0.14	2
215	11.83	56	0.14	2
216	11.81	56	0.14	2
217	11.78	56	0.14	2
218	11.78	56	0.15	2
219	11.78	56	0.15	2
220	11.79	56	0.15	2
221	11.80	56	0.16	2
222	11.78	56	0.16	2
223	11.80	56	0.17	2
224	11.84	56	0.17	2
225	11.85	56	0.17	2
226	11.88	56	0.17	2
227	11.91	56	0.18	2
228	11.95	56	0.18	2
229	12.00	56	0.19	2
230	12.03	56	0.19	2
231	12.04	56	0.19	2
232	12.03	56	0.19	2
233	12.04	56	0.20	2
234	12.04	56	0.21	2
235	12.03	56	0.21	2
236	12.04	56	0.21	2
237	12.04	56	0.21	2
238	12.04	56	0.21	2
239	12.05	56	0.21	2
240	12.05	56	0.21	2
241	12.06	56	0.21	2
242	12.07	56	0.21	2
243	12.09	56	0.21	2
244	12.13	56	0.20	2
245	12.18	56	0.20	2
246	12.23	56	0.20	2
247	12.27	56	0.20	2
248	12.32	56	0.20	2
249	12.37	56	0.20	2
250	12.40	56	0.20	2
251	12.45	56	0.20	2
252	12.47	56	0.20	2
253	12.49	56	0.20	2
254	12.50	56	0.20	2
255	12.53	56	0.20	2
256	12.53	56	0.20	2
257	12.54	56	0.19	2
258	12.60	56	0.19	2
259	12.68	56	0.19	2
260	12.73	56	0.19	2
261	12.76	56	0.19	2
262	12.79	56	0.19	2
263	12.81	56	0.19	2
264	12.82	56	0.19	2
265	12.85	56	0.19	2
266	12.87	56	0.19	2
267	12.90	56	0.19	2
268	12.91	56	0.19	2
269	12.94	56	0.19	2
270	12.95	56	0.19	2
271	12.96	56	0.18	2
272	12.96	56	0.18	2
273	12.96	56	0.18	2
274	12.97	56	0.18	2
275	12.98	56	0.18	2
276	12.98	56	0.18	2
277	12.99	56	0.18	2
278	13.00	56	0.18	2
279	13.02	56	0.18	2
280	13.05	56	0.18	2
281	13.05	56	0.18	2
282	13.06	56	0.18	2
283	13.07	56	0.18	2
284	13.06	56	0.18	2
285	13.04	56	0.18	2
286	13.03	56	0.17	2
287	13.01	56	0.17	2
288	12.98	56	0.17	2
289	12.96	56	0.17	2
290	12.93	56	0.17	2
291	12.90	56	0.17	2
292	12.87	56	0.17	2
293	12.85	56	0.17	2
294	12.85	56	0.17	2
295	12.84	56	0.17	2
296	12.86	56	0.17	2
297	12.91	56	0.17	2
298	12.97	56	0.17	2
299	13.05	56	0.17	2
300	13.11	56	0.17	2
301	13.14	56	0.17	2
302	13.15	56	0.17	2
303	13.13	56	0.17	2
304	13.11	56	0.16	2
305	13.08	56	0.16	2
306	13.06	56	0.16	2
307	13.03	56	0.16	2
308	13.01	56	0.16	2
309	13.01	56	0.16	2
310	12.99	56	0.16	2
311	12.97	56	0.16	2
312	12.95	56	0.16	2
313	12.93	56	0.16	2
314	12.91	56	0.16	2
315	12.90	56	0.16	2
316	12.94	56	0.16	2
317	12.97	56	0.16	2
318	13.00	56	0.16	2
319	13.02	56	0.16	2
320	13.05	56	0.16	2
321	13.07	56	0.16	2
322	13.10	56	0.16	2
323	13.12	56	0.15	2
324	13.15	56	0.15	2
325	13.20	56	0.15	2
326	13.24	56	0.15	2
327	13.28	56	0.15	2
328	13.30	56	0.15	2
329	13.32	56	0.15	2
330	13.31	56	0.15	2
331	13.31	56	0.15	2
332	13.30	56	0.15	2
333	13.29	56	0.15	2
334	13.27	56	0.15	2
335	13.26	56	0.15	2
336	13.25	56	0.15	2
337	13.24	56	0.15	2
338	13.23	56	0.15	2
339	13.21	56	0.15	2
340	13.19	56	0.15	2
341	13.16	56	0.15	2
342	13.13	56	0.15	2
343	13.11	56	0.15	2
344	13.09	56	0.15	2
345	13.08	56	0.14	2
346	13.05	56	0.14	2
347	13.02	56	0.14	2
348	12.99	56	0.14	2
349	12.97	56	0.14	2
350	12.98	56	0.14	2
351	13.00	56	0.14	2
352	12.99	56	0.14	2
353	13.01	56	0.14	2
354	13.02	56	0.14	2
355	13.04	56	0.14	2
356	13.01	56	0.14	2
357	12.99	56	0.14	2
358	13.01	56	0.14	2
359	13.01	56	0.14	2
360	13.02	56	0.14	2
