Result Log 
Problem Instance Path = ../problem2.txt 
Random Seed = 1508659801.749752 
Initialization = {'Uniform_Random': 1 }
Parent_Selection = {'Fitness_Proportional_Selection': 0,'k-Tournament_Selection_with_replacement': 1}
Survival_Selection = {'Truncation': 1, 'k-Tournament_Selection_without_replacement': 0}
Termination = {'Number_of_evals': 0, 'no_change_in_average_population_fitness_for_n_generations': 0, 'no_change_in_best_fitness_in_population_for_n_generations': 1}
Parameters used = {'fitness evaluations': 10000, 'number of runs': 30, 'problem solution location': 'solutions/prob2_EA_solution.txt', 'mutation_rate': 0.01, 'mu': 20, 'lambda': 10}

Run 1
201	7.00	7	0.00	0
2	7.00	7	0.00	0
3	7.00	7	0.00	0
4	7.00	7	0.00	0
5	7.00	7	0.00	0
6	7.33	30	0.00	0
7	7.29	30	0.00	0
8	7.25	30	0.00	0
9	7.56	30	0.00	0
10	7.80	30	0.00	0
11	7.91	30	0.00	0
12	7.83	30	0.00	0
13	7.77	30	0.00	0
14	7.79	30	0.00	0
15	7.73	30	0.00	0
16	7.69	30	0.00	0
17	7.65	30	0.00	0
18	7.61	30	0.00	0
19	7.58	30	0.00	0
20	7.60	30	0.00	0
21	7.57	30	0.00	0
22	7.50	30	0.00	0
23	7.52	30	0.00	0
24	7.75	30	0.00	0
25	7.92	30	0.00	0
26	8.15	30	0.00	0
27	8.44	30	0.00	0
28	8.68	30	0.00	0
29	8.90	30	0.00	0
30	9.10	30	0.00	0
31	9.23	30	0.00	0
32	9.44	30	0.00	0
33	9.64	30	0.00	0
34	9.91	35	0.00	0
35	10.23	35	0.00	0
36	10.61	35	0.00	0
37	11.00	35	0.00	1
38	11.37	35	0.00	1
39	11.74	35	0.03	1
40	11.93	35	0.05	1
41	12.05	35	0.07	1
42	12.26	35	0.07	1
43	12.49	35	0.09	1
44	12.73	42	0.11	1
45	13.00	42	0.13	1
46	13.22	42	0.13	1
47	13.38	42	0.15	1
48	13.44	42	0.17	1
49	13.41	42	0.18	1
50	13.34	42	0.20	1
51	13.43	43	0.22	1
52	13.40	43	0.23	1
53	13.34	43	0.25	1
54	13.33	43	0.26	1
55	13.35	43	0.27	1
56	13.34	43	0.27	1
57	13.35	43	0.26	1
58	13.29	43	0.26	1
59	13.25	43	0.25	1
60	13.23	43	0.25	1
61	13.18	43	0.25	1
62	13.15	43	0.24	1
63	13.10	43	0.25	2
64	13.02	43	0.25	2
65	12.94	43	0.25	2
66	12.88	43	0.24	2
67	12.79	43	0.24	2
68	12.69	43	0.24	2
69	12.59	43	0.23	2
70	12.49	43	0.23	2
71	12.39	43	0.23	2
72	12.29	43	0.22	2
73	12.21	43	0.22	2
74	12.12	43	0.22	2
75	12.03	43	0.21	2
76	11.96	43	0.21	2
77	11.88	43	0.21	2
78	11.85	43	0.21	2
79	11.82	43	0.20	2
80	11.78	43	0.20	2
81	11.73	43	0.20	2
82	11.65	43	0.20	2
83	11.57	43	0.19	2
84	11.48	43	0.19	2
85	11.39	43	0.19	2
86	11.30	43	0.19	2
87	11.22	43	0.18	2
88	11.15	43	0.18	2
89	11.10	43	0.18	2
90	11.11	43	0.18	2
91	11.13	43	0.18	2
92	11.15	43	0.17	2
93	11.25	43	0.17	2
94	11.17	43	0.17	2
95	11.14	43	0.17	2
96	11.14	43	0.18	2
97	11.13	43	0.18	2
98	11.12	43	0.17	2
99	11.12	43	0.17	2
100	11.11	43	0.17	2
101	11.13	43	0.17	2
102	11.18	43	0.17	2
103	11.24	43	0.17	2
104	11.40	43	0.16	2
105	11.56	43	0.16	2
106	11.61	43	0.16	2
107	11.65	43	0.16	2
108	11.69	43	0.16	2
109	11.72	43	0.16	2
110	11.75	43	0.15	2
111	11.76	43	0.15	2
112	11.78	43	0.15	2
113	11.78	43	0.15	2
114	11.81	43	0.15	2
115	11.81	43	0.15	2
116	11.78	43	0.15	2
117	11.74	43	0.15	2
118	11.73	43	0.14	2
119	11.71	43	0.14	2
120	11.69	43	0.14	2
121	11.67	43	0.14	2
122	11.65	43	0.14	2
123	11.62	43	0.14	2
124	11.60	43	0.14	2
125	11.61	43	0.14	2
126	11.62	43	0.13	2
127	11.64	43	0.13	2
128	11.68	43	0.13	2
129	11.72	43	0.13	2
130	11.74	43	0.13	2
131	11.79	43	0.13	2
132	11.86	43	0.13	2
133	11.96	43	0.13	2
134	12.04	43	0.13	2
135	12.13	43	0.13	2
136	12.21	43	0.12	2
137	12.31	43	0.12	2
138	12.40	43	0.12	2
139	12.46	43	0.12	2
140	12.46	43	0.12	2
141	12.46	43	0.12	2
142	12.47	43	0.12	2
143	12.50	43	0.12	2
144	12.51	43	0.12	2
145	12.52	43	0.12	2
146	12.49	43	0.12	2
147	12.48	43	0.12	2
148	12.45	43	0.11	2
149	12.42	43	0.11	2
150	12.42	43	0.11	2
151	12.42	43	0.11	2
152	12.45	43	0.11	2
153	12.51	43	0.11	2
154	12.58	43	0.11	2
155	12.66	43	0.11	2
156	12.73	43	0.11	2
157	12.79	43	0.11	2
158	12.87	43	0.11	2
159	12.87	43	0.11	2
160	12.89	43	0.12	2
161	12.96	43	0.12	2
162	12.99	43	0.13	2
163	13.04	43	0.13	2
164	13.07	43	0.13	2
165	13.06	43	0.13	2
166	13.07	43	0.13	2
167	13.07	43	0.14	2
168	13.05	43	0.14	2
169	13.04	43	0.15	2
170	13.02	43	0.15	2
171	12.99	43	0.15	2
172	12.95	43	0.16	2
173	12.92	43	0.16	2
174	12.89	43	0.17	2
175	12.85	43	0.17	2
176	12.81	43	0.18	2
177	12.77	43	0.18	2
178	12.71	43	0.19	2
179	12.65	43	0.19	2
180	12.59	43	0.19	2
181	12.55	43	0.20	2
182	12.52	43	0.20	2
183	12.48	43	0.21	2
184	12.45	43	0.21	2
185	12.42	43	0.22	2
186	12.39	43	0.22	2
187	12.37	43	0.22	2
188	12.36	43	0.22	2
189	12.34	43	0.22	2
190	12.33	43	0.22	2
191	12.29	43	0.22	2
192	12.26	43	0.22	2
193	12.25	43	0.22	2
194	12.22	43	0.22	2
195	12.25	48	0.22	2
196	12.30	48	0.21	2
197	12.32	48	0.21	2
198	12.33	48	0.21	2
199	12.35	48	0.21	2
200	12.38	49	0.21	2
201	12.40	49	0.21	2
202	12.41	49	0.21	2
203	12.42	49	0.21	2
204	12.43	49	0.21	2
205	12.44	49	0.21	2
206	12.44	49	0.21	2
207	12.47	49	0.21	2
208	12.50	49	0.21	2
209	12.50	49	0.21	2
210	12.52	49	0.20	2
211	12.51	49	0.20	2
212	12.49	49	0.20	2
213	12.48	49	0.20	2
214	12.48	49	0.20	2
215	12.48	49	0.20	2
216	12.49	49	0.20	2
217	12.47	49	0.20	2
218	12.47	49	0.20	2
219	12.46	49	0.20	2
220	12.45	49	0.20	2
221	12.45	49	0.19	2
222	12.45	49	0.19	2
223	12.48	49	0.19	2
224	12.48	49	0.19	2
225	12.47	49	0.19	2
226	12.47	49	0.19	2
227	12.51	49	0.19	2
228	12.54	49	0.19	2
229	12.57	49	0.19	2
230	12.57	49	0.19	2
231	12.55	49	0.19	2
232	12.53	49	0.19	2
233	12.52	49	0.18	2
234	12.50	49	0.18	2
235	12.48	49	0.18	2
236	12.46	49	0.18	2
237	12.44	49	0.18	2
238	12.42	49	0.18	2
239	12.40	49	0.18	2
240	12.39	49	0.18	2
241	12.38	49	0.18	2
242	12.37	49	0.18	2
243	12.35	49	0.18	2
244	12.33	49	0.18	2
245	12.31	49	0.18	2
246	12.30	49	0.17	2
247	12.28	49	0.17	2
248	12.28	49	0.17	2
249	12.28	49	0.17	2
250	12.29	49	0.17	2
251	12.29	49	0.17	2
252	12.29	49	0.17	2
253	12.29	49	0.17	2
254	12.27	49	0.17	2
255	12.27	49	0.17	2
256	12.27	49	0.17	2
257	12.27	49	0.17	2
258	12.28	49	0.17	2
259	12.30	49	0.17	2
260	12.32	49	0.17	2
261	12.32	49	0.16	2
262	12.32	49	0.16	2
263	12.32	49	0.16	2
264	12.32	49	0.16	2
265	12.33	49	0.16	2
266	12.32	49	0.16	2
267	12.31	49	0.16	2
268	12.31	49	0.16	2
269	12.31	49	0.16	2
270	12.31	49	0.16	2
271	12.32	49	0.16	2
272	12.33	49	0.16	2
273	12.34	49	0.16	2
274	12.35	49	0.16	2
275	12.35	49	0.16	2
276	12.35	49	0.16	2
277	12.35	49	0.16	2
278	12.34	49	0.16	2
279	12.33	49	0.16	2
280	12.32	49	0.16	2
281	12.32	49	0.16	2
282	12.31	49	0.16	2
283	12.31	49	0.16	2
284	12.31	49	0.15	2
285	12.32	49	0.15	2
286	12.31	49	0.15	2
287	12.30	49	0.15	2
288	12.29	49	0.15	2
289	12.28	49	0.15	2
290	12.27	49	0.15	2
291	12.26	49	0.15	2
292	12.27	49	0.15	2
293	12.27	49	0.15	2
294	12.27	49	0.15	2
295	12.26	49	0.15	2
296	12.25	49	0.15	2
297	12.28	49	0.15	2
298	12.32	49	0.15	2
299	12.37	49	0.15	2
300	12.40	49	0.15	2
301	12.44	49	0.15	2
302	12.46	49	0.15	2
303	12.49	49	0.15	2
304	12.53	49	0.14	2
305	12.56	49	0.14	2
306	12.60	49	0.14	2
307	12.65	49	0.14	2
308	12.71	49	0.14	2
309	12.77	49	0.14	2
310	12.81	49	0.14	2
311	12.85	49	0.14	2
312	12.87	49	0.14	2
313	12.89	49	0.14	2
314	12.91	49	0.14	2
315	12.91	49	0.14	2
316	12.91	49	0.14	2
317	12.93	49	0.14	2
318	12.95	49	0.14	2
319	12.97	49	0.14	2
320	12.97	49	0.14	2
321	12.98	49	0.14	2
322	12.99	49	0.14	2
323	12.99	49	0.14	2
324	13.01	49	0.14	2
325	13.03	49	0.14	2
326	13.05	49	0.13	2
327	13.06	49	0.13	2
328	13.07	49	0.13	2
329	13.08	49	0.13	2
330	13.08	49	0.13	2
331	13.09	49	0.13	2
332	13.08	49	0.13	2
333	13.08	49	0.13	2
334	13.07	49	0.13	2
335	13.07	49	0.13	2
336	13.06	49	0.13	2
337	13.06	49	0.13	2
338	13.05	49	0.13	2
339	13.05	49	0.13	2
340	13.03	49	0.13	2
341	13.01	49	0.13	2
342	13.00	49	0.13	2
343	12.97	49	0.13	2
344	12.96	49	0.13	2
345	12.94	49	0.13	2
346	12.92	49	0.13	2
347	12.89	49	0.13	2
348	12.87	49	0.13	2
349	12.84	49	0.13	2
350	12.83	49	0.13	2
351	12.83	49	0.13	2
352	12.83	49	0.12	2
353	12.84	49	0.12	2
354	12.83	49	0.12	2
355	12.83	49	0.12	2
356	12.83	49	0.12	2
357	12.83	49	0.12	2
358	12.84	49	0.12	2
359	12.84	49	0.12	2
360	12.84	49	0.12	2
361	12.86	49	0.12	2
362	12.86	49	0.12	2
363	12.88	49	0.12	2
364	12.89	49	0.12	2
365	12.88	49	0.12	2
366	12.87	49	0.12	2
367	12.85	49	0.12	2
368	12.85	49	0.12	2
369	12.84	49	0.12	3
370	12.84	49	0.12	3
371	12.84	49	0.12	3
372	12.85	49	0.12	3
373	12.85	49	0.12	3
374	12.87	49	0.12	3
375	12.88	49	0.12	3
376	12.90	49	0.12	3
377	12.91	49	0.12	3
378	12.92	49	0.12	3
379	12.93	49	0.12	3
380	12.93	49	0.12	3
381	12.93	49	0.12	3
382	12.94	49	0.12	3
383	12.94	49	0.12	3
384	12.94	49	0.12	3
385	12.93	49	0.12	3
386	12.92	49	0.12	3
387	12.91	49	0.12	3
388	12.91	49	0.12	3
389	12.91	49	0.13	3
390	12.90	49	0.13	3
391	12.90	49	0.13	3
392	12.90	49	0.12	3
393	12.89	49	0.12	3
394	12.89	49	0.12	3
395	12.89	49	0.12	3
396	12.88	49	0.12	3
397	12.89	49	0.12	3
398	12.89	49	0.12	3
399	12.89	49	0.12	3
400	12.89	49	0.12	3
401	12.90	49	0.12	3
402	12.90	49	0.12	3
403	12.91	49	0.12	3
404	12.92	49	0.12	3
405	12.93	49	0.12	3
406	12.94	49	0.12	3
407	12.94	49	0.12	3
408	12.95	49	0.12	3
409	12.94	49	0.12	3
410	12.95	49	0.12	3
411	12.94	49	0.12	3
412	12.94	49	0.12	3
413	12.94	49	0.12	3
414	12.95	49	0.12	3
415	12.95	49	0.13	3
416	12.95	49	0.13	3
417	12.94	49	0.13	3
418	12.94	49	0.13	3
419	12.94	49	0.13	3
420	12.94	49	0.13	3
421	12.93	49	0.13	3
422	12.92	49	0.13	3
423	12.91	49	0.13	3
424	12.90	49	0.12	3
425	12.88	49	0.12	3
426	12.87	49	0.12	3
427	12.85	49	0.12	3
428	12.84	49	0.12	3
429	12.84	49	0.12	3
430	12.83	49	0.12	3
431	12.81	49	0.12	3
432	12.81	49	0.12	3
433	12.80	49	0.12	3
434	12.79	49	0.12	3
435	12.79	49	0.12	3
436	12.78	49	0.12	3
437	12.78	49	0.12	3
438	12.77	49	0.12	3
439	12.76	49	0.12	3
440	12.76	49	0.12	3
441	12.75	49	0.12	3
442	12.74	49	0.12	3
443	12.74	49	0.12	3
444	12.74	49	0.12	3
445	12.73	49	0.12	3
446	12.73	49	0.12	3
447	12.72	49	0.12	3
448	12.73	49	0.12	3
449	12.73	49	0.12	3
450	12.73	49	0.12	3
451	12.73	49	0.12	3
452	12.72	49	0.12	3
453	12.73	49	0.12	3
454	12.72	49	0.12	3
455	12.72	49	0.12	3
456	12.71	49	0.12	3
457	12.70	49	0.12	3
458	12.68	49	0.12	3
459	12.67	49	0.12	3
460	12.65	49	0.12	3
461	12.64	49	0.11	3
462	12.64	49	0.11	3
463	12.63	49	0.11	3
464	12.63	49	0.11	3
465	12.63	49	0.11	3
